crash_id,intersection_id,int_num,direction,distance,latitude,longitude
567696,6539,6401,East,3,37.3203072329223,-121.828898521682
567677,12420,69068,East,250,37.3506754669285,-121.9088869076
567708,2913,102662,South,90,37.330530106459,-121.911907397299
567719,8336,51094,At,0,37.3451947507876,-121.835288485858
567702,8182,80651,South,18,37.3519354547117,-121.825301908648
567724,4770,42415,South,330,37.361389869303,-121.896465332219
567704,,79617,North,,,
567711,507,4729,South,46,37.254124370678,-121.875673326334
567712,2098,47497,North,255,37.304149625328,-121.861711234797
567725,,15025,At,0,,
567718,4760,103421,South,225,37.3295824943464,-121.877031275387
567779,6306,32240,West,350,37.3554562840964,-121.832025289285
567765,8428,61940,North,38,37.3314322489835,-121.840767492302
573617,215,19920,At,0,37.2494217479279,-121.880378626704
573605,10920,25959,At,0,37.3717843669255,-121.919823760517
573618,9771,30502,At,0,37.261742397325,-121.931410777428
573628,2678,143965,At,0,37.2980763228986,-121.91882013946
567722,5131,101023,East,33,37.2374725297127,-121.825548217202
567703,1631,90815,North,51,37.3040231762787,-121.913603298784
567716,3548,60290,West,16,37.3405254156195,-121.893875411608
567697,4754,39511,South,100,37.3369841742947,-121.905126533053
567727,3662,110440,East,98,37.3423226444644,-121.881855084852
567700,734,23462,At,0,37.2596307037219,-121.889378293537
567707,,4586,,,,
567742,,39126,South,830,,
573624,2707,69563,At,0,37.2620575045221,-121.894466452768
573626,,50930,West,,,
573603,9444,84700,East,190,37.3908638176749,-121.859145065778
573627,3655,55791,South,55,37.3319872958792,-121.873125072604
573629,1464,106028,North,121,37.345009780024,-121.863713824353
573607,7554,114223,At,0,37.3338343627758,-121.80373002897
573623,4278,20217,West,40,37.2514583376577,-121.817631068584
573637,3030,107250,East,66,37.3479779648885,-121.865686021831
573631,3192,111693,At,0,37.347191215957,-121.885876478856
573642,8104,32735,North,30,37.3580243468879,-121.831975393254
573653,643,39951,South,20,37.2711380405746,-121.868506652709
573647,4144,87999,South,210,37.3379039976515,-121.893875402048
573650,4833,92762,South,520,37.2768011183604,-121.83401597321
572226,3387,106303,West,88,37.334694329662,-121.888396502121
572228,8379,110780,East,30,37.3200841540847,-121.79521660915
572222,3504,59080,At,0,37.3341936488306,-121.851461258608
572231,9011,116203,At,0,37.3149247146222,-121.785158238241
572239,11399,27763,West,460,37.2968574195745,-121.95149840275
573625,9284,92487,At,0,37.3981030404486,-121.912928461083
573636,6003,86217,At,0,37.3580316801233,-121.825194651628
573638,5372,1418,North,288,37.3146521592435,-121.792006132676
573632,148,112265,At,0,37.2194021523706,-121.865035581188
573640,2179,92685,At,0,37.3113528712131,-121.868885333795
573652,12285,27730,East,21,37.2968446720789,-121.954376272293
573643,2198,41007,At,0,37.3010443190269,-121.887407660808
572225,2283,4872,At,0,37.3074178941837,-121.877811126281
572236,1467,52030,North,212,37.3221800776995,-121.915482664129
572235,1634,6060,East,39,37.35465231404,-121.851638114883
572227,6306,32240,At,0,37.3552984001993,-121.830843538776
572232,,79870,At,0,,
572255,1636,107161,West,148,37.3509268461476,-121.859477163795
567705,12531,68485,North,381,37.3194503446735,-121.983074658428
567701,12043,14079,At,0,37.3233830116976,-121.931949005288
567721,8428,61940,North,305,37.3320110168246,-121.841331392556
567714,10129,100760,East,33,37.3998394027889,-121.84682763006
567710,3340,88021,West,36,37.3282702053312,-121.885420238618
567723,3072,90375,East,122,37.3593058957187,-121.865146438224
567698,,67913,East,2404,,
567756,12292,68276,At,0,37.2940681711722,-121.989332052351
567774,4773,14992,South,330,37.3689795011788,-121.908083741088
573606,3319,76229,West,114,37.3493162847833,-121.893618981361
573620,11481,109955,At,0,37.3013188688006,-121.927663043828
573610,1442,136696,South,126,37.2792629523216,-121.874916391385
573611,3865,37113,West,75,37.3599937422447,-121.857900084058
573616,7802,121472,West,411,37.372074507058,-121.840055870133
573609,3345,111792,At,0,37.3295793740097,-121.882810023245
573635,5343,108129,North,130,37.2886453575773,-121.828600648165
573634,6504,26553,East,78,37.2207295176907,-121.848218536079
573651,10181,88857,West,114,37.3978222817691,-121.853123921439
573654,716,80552,At,0,37.2796797066893,-121.890985907597
573645,,4586,North,,,
573639,9724,43372,West,21,37.419098602375,-121.867719300777
572224,4240,121230,East,36,37.3049181148068,-121.871242232479
572237,8639,80849,At,0,37.3852352573641,-121.841195988026
572229,11863,69783,At,0,37.2929884387931,-121.983976741519
572234,10252,40248,At,0,37.3798001734104,-121.849447556915
572246,,74645,North,,,
572254,9192,114751,At,0,37.3827445954387,-121.895860194029
567715,1616,64019,North,37,37.3107792406198,-121.917321219994
567720,3583,76779,South,939,37.335804421203,-121.862391369283
567728,5571,68860,South,240,37.3569050685175,-121.816749635508
567729,7894,76009,East,47,37.3740790995273,-121.858606665665
567713,1632,90804,At,0,37.3065781895853,-121.913621494691
567709,2680,143844,East,24,37.2943990739012,-121.918682484377
567762,,95809,At,0,,
567776,2488,37784,South,200,37.3006183297707,-121.903935986895
573608,2194,37817,At,0,37.2941608737815,-121.903222512045
573615,8623,116324,At,0,37.2388265489718,-121.774385084523
573621,,25860,West,,,
573613,3658,55945,At,0,37.3336002309667,-121.874329639321
573612,2665,82873,At,0,37.3163848908921,-121.923751666059
573614,4044,10471,North,20,37.3233406809458,-121.899298135218
573630,,77813,North,,,
573633,3431,112584,South,390,37.3512029275514,-121.874802915048
573656,5285,10988,North,530,37.2554866943395,-121.834064338797
573649,7353,76053,East,530,37.3661941366735,-121.848722716239
573655,4061,63007,South,100,37.3374320487821,-121.887229196762
573646,4029,106138,East,57,37.3360665747943,-121.877361775026
572223,8956,50280,At,0,37.30674271093,-121.772654387179
572230,2549,20547,East,326,37.243407294881,-121.888187740457
572221,3730,54911,At,0,37.3396952193102,-121.883144583394
572233,12213,13860,At,0,37.3373764389937,-121.93759205186
572253,5392,123177,At,0,37.2956365925166,-121.808516779461
572244,2499,82994,At,0,37.3066856685897,-121.921835827575
572256,7525,2199,At,0,37.2963872942488,-121.849934751715
572248,8679,126620,South,350,37.412133900098,-121.958983786144
572245,871,20569,At,0,37.2504096516097,-121.866550054039
572247,8903,93708,At,0,37.3813944890677,-121.877082883314
572243,1834,108041,At,0,37.3290768998064,-121.883855399472
572252,12094,13991,At,0,37.3333990774355,-121.935517253409
572242,10938,106897,At,0,37.3087454978787,-121.963624569777
572251,3783,106699,At,0,37.3369705759908,-121.894265322669
572238,8369,74799,At,0,37.3238188834467,-121.823752372837
572240,5835,23528,East,57,37.2695910342901,-121.817529155534
572249,11820,31217,At,0,37.2916352181313,-121.992146906541
567751,6306,32240,At,0,37.3552984001993,-121.830843538776
567782,3059,79573,At,0,37.3606702591729,-121.863342213634
567734,12647,79441,At,0,37.3668084036725,-121.869365187034
567777,3986,104389,At,0,37.328802855407,-121.859436014007
567778,3884,79727,North,15,37.3483722816602,-121.851328368967
567761,12342,99538,North,75,37.3017612993165,-121.949951259322
567754,6272,54273,South,150,37.2620293846145,-121.813053245247
567769,3344,121329,At,0,37.3333203169986,-121.896566362543
567741,3434,54768,At,0,37.3507920116659,-121.878291341811
567760,,14101,,,,
567735,5369,95666,South,75,37.3150665340859,-121.804844156829
567755,10029,14189,North,330,37.258614669191,-121.947902440254
567865,9966,117897,South,60,37.3773070354605,-121.880995257822
567825,7504,117534,North,54,37.2031927121498,-121.827632838922
567834,3496,60598,East,51,37.3362410718604,-121.890416561758
567819,8678,115060,At,0,37.4111617217547,-121.958320557139
567808,10705,35287,East,48,37.4272003845991,-121.974637611221
567239,3802,66648,East,23,37.2947086052413,-121.887232367884
567280,,41381,At,0,,
567275,680,29974,West,59,37.2618392790002,-121.921102204374
567285,10234,32581,North,103,37.3832579493023,-121.856867406664
567271,8509,12154,At,0,37.2011286864557,-121.736403926937
567265,8648,137125,West,75,37.4071488040055,-121.938587196925
567240,6082,32812,At,0,37.3555391158884,-121.840669802586
567249,4658,23760,North,9,37.2660194748287,-121.841028525365
567269,1631,90815,North,348,37.3048388660994,-121.913609107705
567740,,92817,North,660,,
567768,8577,118403,South,49,37.3303196572119,-121.798848422921
567766,12670,144130,West,62,37.3175929469292,-121.832806311701
567780,12217,40952,North,70,37.3187041836504,-121.963305263977
567764,2971,26927,At,0,37.3196576235577,-121.919011451113
567739,5372,1418,At,0,37.3139658168761,-121.791524037822
567772,2586,30898,East,136,37.3054293055755,-121.907760210302
567732,,89913,North,,,
567773,6982,32999,At,0,37.3508333902438,-121.827006458273
567749,10939,22901,East,84,37.3085909650739,-121.965650959599
567767,8881,66076,At,0,37.3716219890726,-121.832845072246
567770,1558,98592,West,197,37.3308370562094,-121.921238945183
567799,,2474,North,224,,
567276,5033,17940,West,51,37.2459948740882,-121.804114801742
567272,5513,44318,South,30,37.2369083850082,-121.803858141137
567294,,100594,North,208,,
567243,6755,75316,At,0,37.2964593399092,-121.836321630357
567347,10838,32108,At,0,37.4120669867357,-121.872521136029
567350,7582,75910,North,23,37.2942230412471,-121.83408673462
567356,754,20096,South,171,37.2362354388896,-121.915152315165
567374,,55824,South,,,
567317,4144,87999,At,0,37.3384006250789,-121.894242677142
567319,4344,111330,At,0,37.2877851601513,-121.826427442512
567351,11400,42008,South,51,37.2964362821224,-121.949912993779
567316,1637,71774,West,85,37.3523041955649,-121.851987415805
567314,4973,25772,West,5,37.2633770988813,-121.795182329632
567848,5031,20536,At,0,37.2514837638717,-121.814564027748
567839,9773,79815,East,210,37.2510933921914,-121.948847980623
567788,2098,47497,East,88,37.3037468373201,-121.860943923352
567305,,47497,,,,
567248,9307,14838,At,0,37.219717841659,-121.761974755862
567289,8588,49015,At,0,37.3340186424513,-121.826515313967
567287,11063,137587,East,365,37.3068204239711,-121.849312512097
567251,4890,34198,East,45,37.2844095465363,-121.832361744759
567286,,71576,West,,,
567274,8805,119657,At,0,37.3661204789177,-121.882930896724
567283,7524,48982,West,135,37.288986378531,-121.847265171537
567303,,83643,East,37,,
567278,3268,92707,North,88,37.2818741355671,-121.839195967141
567279,3665,106369,North,57,37.3390144496715,-121.879787408187
567245,1641,102640,At,0,37.3235005009193,-121.911407722324
567277,9486,17621,East,113,37.3935529905456,-121.84889172458
567367,,79078,East,,,
567341,,106370,,51,,
567359,3359,74634,North,36,37.3228950291652,-121.867786129488
567365,9073,50291,At,0,37.3070183993817,-121.770591761765
567331,,120548,North,,,
567353,523,20338,North,6,37.250374878421,-121.858876318509
567368,2978,77692,At,0,37.3435700243603,-121.887458680604
567371,4782,106370,At,0,37.3353187839955,-121.887086547655
567348,7133,33626,West,51,37.3288261728573,-121.850063870607
567366,12042,50930,At,0,37.3233487421051,-121.937025624348
567759,3775,50786,At,0,37.3391171268442,-121.894773205229
567757,9358,137235,At,0,37.375552232389,-121.874636818857
567745,242,126158,West,160,37.2746998020715,-121.864216118415
567746,4953,23913,East,100,37.2672886848533,-121.821693837644
567744,10652,6687,At,0,37.4136605901417,-121.873948633303
567771,4099,95590,East,57,37.2971420645107,-121.89642442085
567752,540,4652,South,102,37.2587784815237,-121.876214049873
567775,122,63370,At,0,37.2673054301618,-121.92228693179
567750,9396,25893,East,580,37.3809126024589,-121.907581812636
567758,8215,64250,At,0,37.3485023765011,-121.828133118886
567733,9206,25850,West,51,37.3821482935132,-121.905529784408
567753,9741,15883,At,0,37.244987470336,-121.934110162298
567785,10920,25959,West,145,37.3715078671281,-121.920182373428
567791,,32823,West,,,
567802,7018,115280,North,150,37.3557145820852,-121.850357950854
567871,7133,33626,East,10,37.3289314977223,-121.849900718393
567282,3456,55395,East,56,37.3617659387127,-121.855283264283
567300,10939,22901,West,19,37.3085642185409,-121.966003519501
567266,7431,22660,South,50,37.3179867316948,-121.821722534411
567253,1395,22505,At,0,37.2555752342328,-121.887410661744
567268,8150,88330,At,0,37.3445485673327,-121.808585240871
567242,3723,27488,At,0,37.3290304823527,-121.904520546673
567297,3317,107183,East,125,37.3453675028354,-121.871201276882
567263,12255,13903,At,0,37.3083279067195,-121.931773900382
567252,3456,55395,West,378,37.3616657762784,-121.855429487401
567244,425,23979,At,0,37.2525927349052,-121.904908889598
567731,3537,7996,South,48,37.3386229398345,-121.859500521148
567748,8745,128930,At,0,37.3137537667141,-121.756911433179
567743,11259,52304,At,0,37.3056942516841,-121.996183574328
567763,324,101310,South,30,37.2518620054954,-121.853159763022
567747,,140381,,,,
567736,3559,41348,South,60,37.3461639902169,-121.915016441147
567737,2472,125498,At,0,37.3021106871034,-121.876416433378
567730,,31130,South,,,
567784,3462,37157,South,200,37.3585997114696,-121.852968231648
567783,,30030,East,,,
567781,11620,21977,North,130,37.2697941399298,-121.930630927472
567738,9771,30502,At,0,37.261742397325,-121.931410777428
567842,,111000,East,,,
567868,5433,95688,West,51,37.3096863381828,-121.800217158144
567857,8370,107942,East,221,37.3217691118475,-121.826775957391
567822,2942,82906,At,0,37.3172832170888,-121.923793333645
567273,9192,114751,At,0,37.3827445954387,-121.895860194029
567291,9088,137136,South,21,37.3223069496305,-121.765954191547
567257,3196,55725,At,0,37.3519744576826,-121.888017958636
567270,,64426,West,,,
567302,3529,16180,At,0,37.328363291291,-121.855673242961
567254,897,80960,North,51,37.2583081898536,-121.911067661899
567288,5475,85910,West,75,37.3126548280402,-121.840402982636
567306,5860,17930,South,51,37.2511629785078,-121.809050284267
567255,4112,108756,At,0,37.3203477750124,-121.879745955832
567261,3836,87713,South,15,37.3265604507842,-121.880560229534
567293,,32889,South,,,
567259,883,29644,At,0,37.2220881707133,-121.872575160428
567260,3696,28148,At,0,37.331939437188,-121.902180590471
567295,,87966,South,200,,
567364,4104,67737,East,153,37.3195717944911,-121.878324396919
567330,814,47332,West,223,37.2750804132581,-121.925156033103
567342,4220,100550,At,0,37.3156966381775,-121.862421225835
567308,3766,111781,At,0,37.3250646185125,-121.879446889216
567321,3722,107106,West,12,37.3406759126839,-121.881073733297
567336,9931,25860,At,0,37.3732524593268,-121.918219772266
567354,10264,74139,East,21,37.4020197825069,-121.862566111383
567325,6650,32471,At,0,37.3657763798746,-121.838687572853
567323,11394,27741,East,30,37.2966816631728,-121.955263213786
567372,6731,105709,South,32,37.3042248798945,-121.845331198336
567344,361,30018,At,0,37.2401357182364,-121.903796417704
567352,11074,104576,At,0,37.3060658133603,-122.032256788145
567327,6078,6160,East,10,37.3601892160179,-121.839959859712
567328,8479,73578,South,350,37.3230363892734,-121.844192880486
567360,11831,82136,North,376,37.2918114436515,-121.976606516136
567346,1331,20140,South,51,37.2485902911933,-121.88175434173
567407,2023,29237,At,0,37.2642454481496,-121.854902287759
567410,3769,87933,South,36,37.3345068579166,-121.891338882796
